Ticker,Company,Sector,Industry,Market Cap,Year,Basic EPS,Free Cash Flow,P/E Ratio,Share Price
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,14353060864,2021,14.039114,560034000.0,38.19851996820054,536.2733764648438
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,107785519104,2024,0.3,1802000000.0,559.1666666666667,167.75
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,107785519104,2023,-1.42,1349000000.0,-69.64084464059749,98.88999938964844
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,107785519104,2022,-3.68,21000000.0,-13.266304264897885,48.81999969482422
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,107785519104,2021,-1.39,455000000.0,-107.12229776725495,148.89999389648438
DOW,Dow Inc.,Basic Materials,Chemicals,15381918720,2024,1.57,-151000000.0,24.135983218053344,37.89349365234375
DOW,Dow Inc.,Basic Materials,Chemicals,15381918720,2023,0.82,2719000000.0,59.85042758104278,49.07735061645508
DOW,Dow Inc.,Basic Materials,Chemicals,15381918720,2022,6.32,5417000000.0,6.769814672349375,42.78522872924805
DOW,Dow Inc.,Basic Materials,Chemicals,15381918720,2021,8.44,4685000000.0,5.43024777236143,45.83129119873047
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,22985105408,2024,19.58,580846000.0,9.501418833591357,186.03778076171875
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,22985105408,2023,7.56,1152939000.0,19.950315687391495,150.8243865966797
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,22985105408,2022,7.47,594643000.0,17.52410030747992,130.905029296875
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,22985105408,2021,7.81,944400000.0,22.153075312224914,173.01551818847656
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,47166124032,2024,14.44,2024500000.0,13.065070788946178,188.6596221923828
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,47166124032,2023,13.93,4155500000.0,7.567605746365757,105.416748046875
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,47166124032,2022,16.65,413600000.0,3.929193170221003,65.42106628417969
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,47166124032,2021,11.56,267000000.0,6.978234287776749,80.66838836669922
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,29620705280,2024,6.78,-824000000.0,17.38422247512502,117.86502838134766
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,29620705280,2023,6.77,-714000000.0,15.340446122816079,103.85482025146484
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,29620705280,2022,5.53,-1401000000.0,19.323838080463098,106.86082458496094
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,29620705280,2021,4.68,-705000000.0,22.55489968845987,105.55693054199219
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,100336877568,2024,5.71,48000000.0,18.36831248161463,104.88306427001953
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,100336877568,2023,3.54,-2726000000.0,25.638653598936266,90.76083374023438
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,100336877568,2022,3.33,-5440000000.0,27.706127911358625,92.26140594482422
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,100336877568,2021,4.94,-1425000000.0,18.305442593840933,90.42888641357422
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,7027743744,2024,7.75,688000000.0,11.409694548576109,88.42513275146484
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,7027743744,2023,7.54,546000000.0,11.157402625450722,84.12681579589844
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,7027743744,2022,6.42,364000000.0,11.42858107141988,73.37149047851562
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,7027743744,2021,6.35,1041000000.0,16.595630795936884,105.38225555419922
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,33375905792,2024,1.68,1421000000.0,44.65382439749582,75.01842498779297
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,33375905792,2023,0.94,-189000000.0,78.98458927235706,74.24551391601562
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,33375905792,2022,11.63,587000000.0,5.582485707382241,64.92430877685547
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,33375905792,2021,2.17,-853000000.0,34.531434230540754,74.93321228027344
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,43584090112,2024,3.99,1956000000.0,15.346507022255345,61.23256301879883
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,43584090112,2023,5.22,1970000000.0,8.102231372818636,42.29364776611328
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,43584090112,2022,-2.27,1805000000.0,-17.307269730756985,39.28750228881836
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,43584090112,2021,20.87,2213000000.0,2.9629130196674165,61.835994720458984
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,140381585408,2024,9.54,3519000000.0,34.439694706498955,328.5546875
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,140381585408,2023,8.06,2867000000.0,29.218854501880426,235.50396728515625
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,140381585408,2022,6.17,1935000000.0,24.432390358305057,150.7478485107422
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,140381585408,2021,5.38,1588000000.0,30.18833713460589,162.4132537841797
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,78280474624,2024,7.43,1819400000.0,31.30343451313825,232.5845184326172
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,78280474624,2023,4.82,1637000000.0,40.45082820401647,194.97299194335938
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,78280474624,2022,3.83,1075600000.0,36.90403074259546,141.34243774414062
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,78280474624,2021,3.95,1418900000.0,56.88719930528085,224.70443725585938
EIX,Edison International,Utilities,Utilities - Regulated Electric,22351161344,2024,3.33,-693000000.0,22.648528961089994,75.41960144042969
EIX,Edison International,Utilities,Utilities - Regulated Electric,22351161344,2023,3.12,-2047000000.0,20.975296313946064,65.44292449951172
EIX,Edison International,Utilities,Utilities - Regulated Electric,22351161344,2022,1.61,-2562000000.0,34.63032171592949,55.754817962646484
EIX,Edison International,Utilities,Utilities - Regulated Electric,22351161344,2021,2.0,-5494000000.0,28.615478515625,57.23095703125
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,45112762368,2024,6.98,259900000.0,10.606017017091242,74.02999877929688
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,45112762368,2023,2.31,629500000.0,33.00865800865801,76.25
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,45112762368,2022,2.46,953400000.0,30.32926854079332,74.61000061035156
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,45112762368,2021,2.41,1402300000.0,53.75518798828125,129.5500030517578
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,50055786496,2025,4.28,1858000000.0,33.6854845563942,144.1738739013672
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,50055786496,2024,4.71,2116000000.0,27.951461241250332,131.65138244628906
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,50055786496,2023,2.9,1343000000.0,40.97733596275593,118.83427429199219
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,50055786496,2022,2.78,1711000000.0,44.627517590419856,124.06449890136719
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,76719046656,2024,25.81,4552000000.0,14.09384525362626,363.76214599609375
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,76719046656,2023,25.687442,6765000000.0,17.86190782217265,458.82672119140625
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,76719046656,2022,25.319587,7247000000.0,19.46221830513443,492.77532958984375
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,76719046656,2021,25.247058,7277000000.0,17.453742121099317,440.6556396484375
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,29675563008,2024,21.61,1332944000.0,20.96278425831863,453.0057678222656
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,29675563008,2023,13.37,821251000.0,16.037166484185093,214.4169158935547
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,29675563008,2022,8.13,448644000.0,18.060428483313153,146.83128356933594
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,29675563008,2021,7.09,282625000.0,17.72922037014336,125.7001724243164
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,73225912320,2024,3.451421,2913000000.0,31.16478398810003,107.56278991699219
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,73225912320,2023,23.11014,274000000.0,4.026078083015251,93.04322814941406
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,73225912320,2022,5.463307,2623000000.0,12.61317320281871,68.90963745117188
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,73225912320,2021,3.865391,3171000000.0,22.421659262784438,86.6684799194336
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,42855268352,2024,2.47,-1481200000.0,30.053819046329387,74.2329330444336
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,42855268352,2023,5.57,-452391000.0,8.545543732292133,47.59867858886719
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,42855268352,2022,2.7,-2809442000.0,18.77166889331959,50.68350601196289
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,42855268352,2021,2.785,-3953095000.0,17.57436372219339,48.944602966308594
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,8714895360,2024,7.93,527022000.0,29.485499032057852,233.82000732421875
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,8714895360,2023,7.21,534219000.0,41.239944013577066,297.3399963378906
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,8714895360,2022,7.32,382475000.0,44.77322270961407,327.739990234375
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,8714895360,2021,8.52,460826000.0,78.45657420270321,668.4500122070312
EQT,EQT Corporation,Energy,Oil & Gas E&P,33381183488,2024,0.45,573264000.0,101.55029296875,45.6976318359375
EQT,EQT Corporation,Energy,Oil & Gas E&P,33381183488,2023,4.56,1159813000.0,8.25394580238744,37.63799285888672
EQT,EQT Corporation,Energy,Oil & Gas E&P,33381183488,2022,4.79,2065117000.0,6.762262873958197,32.391239166259766
EQT,EQT Corporation,Energy,Oil & Gas E&P,33381183488,2021,-3.58,607320000.0,-5.73954342463829,20.547565460205078
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,57989959680,2024,11.31,5771000000.0,10.475916908864528,118.48262023925781
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,57989959680,2023,13.07,5155000000.0,8.691320441201523,113.5955581665039
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,57989959680,2022,13.31,6093000000.0,8.711089056116759,115.94459533691406
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,57989959680,2021,8.03,4941000000.0,9.203582801676331,73.90476989746094
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,81134133248,2024,8.54,183000000.0,108.58696752186404,927.3327026367188
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,81134133248,2023,10.35,436000000.0,75.00768983997585,776.32958984375
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,81134133248,2022,7.69,685000000.0,80.5015375462248,619.0568237304688
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,81134133248,2021,5.57,-204306000.0,140.91039688411692,784.8709106445312
EFX,Equifax Inc.,Industrials,Consulting Services,28228962304,2024,4.88,813000000.0,51.93431729176005,253.43946838378906
EFX,Equifax Inc.,Industrials,Consulting Services,28228962304,2023,4.44,515500000.0,55.059405490084806,244.46376037597656
EFX,Equifax Inc.,Industrials,Consulting Services,28228962304,2022,5.69,132600000.0,33.51708061875274,190.71218872070312
EFX,Equifax Inc.,Industrials,Consulting Services,28228962304,2021,6.11,865800000.0,46.65213676989566,285.0445556640625
EQR,Equity Residential,Real Estate,REIT - Residential,25085634560,2024,2.73,1254918000.0,25.255428216396233,68.94731903076172
EQR,Equity Residential,Real Estate,REIT - Residential,25085634560,2023,2.2,1199258000.0,25.940856933593746,57.06988525390625
EQR,Equity Residential,Real Estate,REIT - Residential,25085634560,2022,2.06,1222515000.0,25.570821299136263,52.6758918762207
EQR,Equity Residential,Real Estate,REIT - Residential,25085634560,2021,3.56,1091537000.0,21.9075535120589,77.99089050292969
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,16876030976,2024,12.89,486404000.0,31.500831290304983,406.04571533203125
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,16876030976,2023,9.58,288558000.0,33.99705986389287,325.69183349609375
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,16876030976,2022,6.41,298948000.0,36.99322728768526,237.1265869140625
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,16876030976,2021,6.4,253994000.0,28.062574863433838,179.60047912597656
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,18249271296,2024,11.55,931910000.0,23.84431913301542,275.4018859863281
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,18249271296,2023,6.32,839693000.0,36.816809449014784,232.68223571777344
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,18249271296,2022,6.27,812456000.0,30.42494486393541,190.764404296875
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,18249271296,2021,7.51,784064000.0,40.81190899113682,306.4974365234375
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,35542020096,2025,-3.15,670000000.0,-25.552922808934774,80.49170684814453
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,35542020096,2024,1.09,1441000000.0,95.12859659457425,103.69017028808594
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,35542020096,2023,2.81,-1558000000.0,66.80379847190558,187.7186737060547
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,35542020096,2022,6.64,2000000000.0,36.24396266707455,240.659912109375
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,14613881856,2024,31.78,4957000000.0,11.275700640573374,358.3417663574219
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,14613881856,2023,60.19,4553000000.0,5.69242726807817,342.627197265625
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,14613881856,2022,15.19,3695000000.0,20.751916961971283,315.22161865234375
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,14613881856,2021,34.66,3833000000.0,7.350117748896649,254.7550811767578
EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,18120128512,2024,3.79,-352900000.0,15.765804602791578,59.75239944458008
EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,18120128512,2023,3.18,-353800000.0,15.224952217917771,48.415348052978516
EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,18120128512,2022,3.27,-364600000.0,17.07262394989667,55.82748031616211
EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,18120128512,2021,3.84,-620800000.0,15.28621514638265,58.699066162109375
EXE,Expand Energy Corporation,Energy,Oil & Gas E&P,24860026880,2024,-4.55,8000000.0,-21.313092577588428,96.97457122802734
EXE,Expand Energy Corporation,Energy,Oil & Gas E&P,24860026880,2023,18.21,551000000.0,3.998751695309282,72.81726837158203
EXE,Expand Energy Corporation,Energy,Oil & Gas E&P,24860026880,2022,38.71,2302000000.0,2.2071558509615774,85.43900299072266
EXE,Expand Energy Corporation,Energy,Oil & Gas E&P,24860026880,2020,-998.26,22000000.0,,
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,27135942656,2024,2.27,-2320792000.0,24.412914729853558,55.41731643676758
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,27135942656,2023,-1.27,-2690688000.0,-44.73641463152067,56.81524658203125
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,27135942656,2022,4.05,-1040559000.0,18.3203125,74.197265625
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,27135942656,2021,3.55,-1212480000.0,22.014476077657353,78.1513900756836
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,28007970816,2024,9.39,2329000000.0,19.717418601591618,185.1465606689453
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,28007970816,2023,5.5,1844000000.0,27.42289872602983,150.82594299316406
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,28007970816,2022,2.24,2778000000.0,38.858764512198306,87.04363250732422
